"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_tweetid","in_reply_to_userid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"910616326535827457","D259H1FPKsIPKm72ZCkjFrgRvZ+bn1ZkwPnghvvUDBA=","D259H1FPKsIPKm72ZCkjFrgRvZ+bn1ZkwPnghvvUDBA=","D259H1FPKsIPKm72ZCkjFrgRvZ+bn1ZkwPnghvvUDBA=","Estados Unidos","Born CZ ???? Love the Lord ?? Enjoy Family ??????????? Enjoy Harley ???; Love Life, NRA, Proud Patriot; Retired 34 years Army, Combat Vet's ????Life is Good","https://t.co/zxyYYbkrR5","2152","4779","2017-09-05","es","FLASHBACK: Watch Omarosa Obliterate the Liberal Ladies of The View  https://t.co/UFUQXZoFcN","2017-09-20 21:27","Zapier.com","","","","False","","","absent","absent","0.0","0.0","1.0","0.0","[]","[http://zpr.io/nPw5N]","[]",""
"904889767036411906","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","Estados Unidos","there are things known and things unknown and in between are the doors #twd #maga #beyou #veteranslivesmatter #conservative..","https://t.co/4srF9AuhkP","2190","1004","2017-08-09","es","Liberal Groups BUSTED Promoting North Korea Propaganda  https://t.co/3At06kN8Rf","2017-09-05 02:11","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQj4X]","[]",""
"907789838304280577","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","Estados Unidos","there are things known and things unknown and in between are the doors #twd #maga #beyou #veteranslivesmatter #conservative..","https://t.co/4srF9AuhkP","2190","1004","2017-08-09","es","Katy Tur Suggests Californians Should Move to Swing States to Help Dems Win Elections  https://t.co/h3D2tcO1j4","2017-09-13 02:15","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUhSf]","[]",""
"903660408912969728","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","Estados Unidos","there are things known and things unknown and in between are the doors #twd #maga #beyou #veteranslivesmatter #conservative..","https://t.co/4srF9AuhkP","2190","1004","2017-08-09","es","BREAKING : A Federal Judge Just Dealt a MASSIVE BLOW to Hillary and Comey  https://t.co/JaNNXxeVgA","2017-09-01 16:46","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PWWjV]","[]",""
"907254125808832514","0+BEBmNe62E7YADEwER9TVxNmZgIqlAPcRsJoByX5xM=","0+BEBmNe62E7YADEwER9TVxNmZgIqlAPcRsJoByX5xM=","0+BEBmNe62E7YADEwER9TVxNmZgIqlAPcRsJoByX5xM=","Estados Unidos","Trump, #MAGA, NO LISTS, Military Mom,Wife,& Military Brat,Ret RN,Independent Conservative, TAM, ProLife??Support Our Troops & Our Police??God Bless the USA!","https://t.co/zxyYYbkrR5","2399","4813","2017-09-05","es","Stunning Aerial Footage Shows North Korea’s Capital Completely Deserted  https://t.co/y0YHanEMZx","2017-09-11 14:46","Zapier.com","","","","False","","","absent","absent","0.0","0.0","1.0","0.0","[]","[http://zpr.io/nUzPS]","[]",""
"907258894334005248","lXYxW4d8QPnQG625H6gSvJsRkxs+GRQk3m754YdcdNw=","lXYxW4d8QPnQG625H6gSvJsRkxs+GRQk3m754YdcdNw=","lXYxW4d8QPnQG625H6gSvJsRkxs+GRQk3m754YdcdNw=","Estados Unidos","Conservative, Donald Trump is my President! Love; God, Country, Family, Guns and Dogs.Tennessee Volunteers Football Fan #MAGA","https://t.co/4srF9ALSJp","2389","81","2017-08-18","es","LOL : James Woods Offers Briliant Advice on Avoiding Hurricane Looters  https://t.co/Y3ov1Z0MUU","2017-09-11 15:05","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUzZN]","[]",""
"909826089626865664","fWnRsD3TudSRboUeybDTohAkxZhLlL3BWaFKkv7qI=","fWnRsD3TudSRboUeybDTohAkxZhLlL3BWaFKkv7qI=","fWnRsD3TudSRboUeybDTohAkxZhLlL3BWaFKkv7qI=","Estados Unidos","Originally from New York City; Combat veteran, conservative, and PROUD Trump supporter always! I don't speak liberal: I finished 3rd grade. Trump 2020!","https://t.co/zxyYYbkrR5","2081","4633","2017-09-05","es","WTF? Mad Max Plays Marriage Counselor ‘Melania Can’t Trust Trump’  https://t.co/WkGN55RSAP","2017-09-18 17:06","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nPZxj]","[]",""
"880132427317956609","eRrFtseoTFPTwj8OOtCVl1H4f4WFtN2UJrgg4WtYA=","eRrFtseoTFPTwj8OOtCVl1H4f4WFtN2UJrgg4WtYA=","eRrFtseoTFPTwj8OOtCVl1H4f4WFtN2UJrgg4WtYA=","","","","2","0","2017-06-19","es","""CNN “FUMING MAD” Over Losing Their “BULLSH*T” Russia Story"" CNN and staff are “fuming mad” over losing their so-called “moral high ground”","2017-06-28 18:34","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[]","[]",""
"905834839328378882","b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=","b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=","b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=","Estados Unidos","Lover of the good news, follow me and I'll take you information that if it's worth reading, I have the best for you from Donald Trump","https://t.co/4srF9ALSJp","1502","1022","2017-07-29","es","LOL VIDEO: New Pro-Hillary Website Verrit a Massive FAIL!  https://t.co/jXkIEO9RFT","2017-09-07 16:47","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQ3QF]","[]",""
"908875653537247232","5RvsIAvlrfgK07gArCISt6UbaslZC0CLhlN0bAKDNg=","5RvsIAvlrfgK07gArCISt6UbaslZC0CLhlN0bAKDNg=","5RvsIAvlrfgK07gArCISt6UbaslZC0CLhlN0bAKDNg=","Estados Unidos","Patriot, Army Veteran from 44 yrs ago, love my rescued dogs, rifles, pistols, cigars, tobacco pipes, & freedom. God Bless Armed Forces #TRUMP2020","https://t.co/zxyYYbkrR5","2382","4669","2017-09-05","es","BREAKING: Protest Erupts in Missouri Over “Not Guilty” Verdict  https://t.co/SotMpVT8gv","2017-09-16 02:10","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUBuB]","[]",""
"909825104430977024","0+BEBmNe62E7YADEwER9TVxNmZgIqlAPcRsJoByX5xM=","0+BEBmNe62E7YADEwER9TVxNmZgIqlAPcRsJoByX5xM=","0+BEBmNe62E7YADEwER9TVxNmZgIqlAPcRsJoByX5xM=","Estados Unidos","Trump, #MAGA, NO LISTS, Military Mom,Wife,& Military Brat,Ret RN,Independent Conservative, TAM, ProLife??Support Our Troops & Our Police??God Bless the USA!","https://t.co/zxyYYbkrR5","2399","4813","2017-09-05","es","Cali Highway Patrol DEFIES Politicians and Helps ICE!  https://t.co/1Encgaeupx","2017-09-18 17:03","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nPZXB]","[]",""
"906563786227810305","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","Estados Unidos","Hello, its so nice to see you on here,I am ada new on here hoping to meet the right man for me,I am 33 years and i am a widow and i have a son of 2 years,Aaron","https://t.co/4srF9ALSJp","951","84","2017-08-18","es","VIDEO: Newt Praises Trump’s BRILLIANT Deal on the Debt Ceiling  https://t.co/cvS6aTJ9Bp","2017-09-09 17:03","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQBU7]","[]",""
"904406982437818368","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","Estados Unidos","Hello, its so nice to see you on here,I am ada new on here hoping to meet the right man for me,I am 33 years and i am a widow and i have a son of 2 years,Aaron","https://t.co/4srF9ALSJp","951","84","2017-08-18","es","LOL VIDEO : Bernie Has an EPIC MELTDOWN and it’s BAD Folks!  https://t.co/0lYLWfvtKA","2017-09-03 18:13","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQf6R]","[]",""
"909454221715623936","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","Estados Unidos","Lifestyle Retired Nurse and very aware of politics! I support Trump 100% Blue lives matter????Please don't insult my intelligence. Blocking is easy","https://t.co/4srF9AuhkP","2134","87","2017-08-18","es","LOL: Corey and Judge Jeanine Laugh at Hillary’s Pathetic ‘Blame Game’ Tour  https://t.co/XYAQ1nZNea","2017-09-17 16:29","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nPRPt]","[]",""
"908859623024807936","D259H1FPKsIPKm72ZCkjFrgRvZ+bn1ZkwPnghvvUDBA=","D259H1FPKsIPKm72ZCkjFrgRvZ+bn1ZkwPnghvvUDBA=","D259H1FPKsIPKm72ZCkjFrgRvZ+bn1ZkwPnghvvUDBA=","Estados Unidos","Born CZ ???? Love the Lord ?? Enjoy Family ??????????? Enjoy Harley ???; Love Life, NRA, Proud Patriot; Retired 34 years Army, Combat Vet's ????Life is Good","https://t.co/zxyYYbkrR5","2152","4779","2017-09-05","es","Kennedy Reminds Us the ‘Clinton Foundation’ Did NOTHING After Irma and Harvey  https://t.co/n5FM1g92LQ","2017-09-16 01:06","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUBYm]","[]",""
"908122498042081280","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","Estados Unidos","Lifestyle Retired Nurse and very aware of politics! I support Trump 100% Blue lives matter????Please don't insult my intelligence. Blocking is easy","https://t.co/4srF9AuhkP","2134","87","2017-08-18","es","Watch As A Man Fails Spectacularly Trying To Tow A Car With No One Steering It  https://t.co/kPdClH3hTb","2017-09-14 00:17","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUwTy]","[]",""
"907612897408438273","E4X04ChzYMg1maumukBufcSUtxU4bAlwxOxDH2PY=","E4X04ChzYMg1maumukBufcSUtxU4bAlwxOxDH2PY=","E4X04ChzYMg1maumukBufcSUtxU4bAlwxOxDH2PY=","Estados Unidos","Hardline Trump Supporter, I Love the USA, the Military, Believe in Jesus Christ, Family, Patriotism. I'm a real person. I block libs so don't even","https://t.co/zxyYYbkrR5","237","1750","2017-09-05","es","Whoopi INSISTS the Media LOVED Trump and Gave Him Positive Coverage  https://t.co/UpsdfYtWmE","2017-09-12 14:32","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUXm7]","[]",""
"905643256284774400","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","Estados Unidos","Pro Trump, Proud to be an American with Mexican heritage, country boy, gamer, DC Comics fanatic, collegiate athlete #MAGA","https://t.co/4srF9ALSJp","1533","50","2017-08-18","es","Bill De Blasio Just Argued for Seizing and Socializing Property!  https://t.co/P60mFn2HwY","2017-09-07 04:05","Zapier.com","","","","False","","","absent","absent","0.0","0.0","1.0","1.0","[]","[http://zpr.io/PQ9j6]","[]",""
"908119759790764032","G1OJKS4rlweMbpI4cyJRPp+IB2AnLIjhySGFkibKU=","G1OJKS4rlweMbpI4cyJRPp+IB2AnLIjhySGFkibKU=","G1OJKS4rlweMbpI4cyJRPp+IB2AnLIjhySGFkibKU=","Estados Unidos","Voluntaryism advocate. Hoping that Trump will help expand individual liberty, lower taxes, and that he will help limit government to its proper role","https://t.co/zxyYYbkrR5","2314","4658","2017-09-05","es","He Took A Photo Of Himself Every Day For Years. Watching Him Change Is Fascinating.  https://t.co/qMJ0oElRzF","2017-09-14 00:06","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUwjt]","[]",""
"903687925539512320","b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=","b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=","b+nV9n72byfnO1sRrL3lHb1SYU8NSxDoI8y7W+almZk=","Estados Unidos","Lover of the good news, follow me and I'll take you information that if it's worth reading, I have the best for you from Donald Trump","https://t.co/4srF9ALSJp","1502","1022","2017-07-29","es","Liberal Group Claims ‘Army Bases’ Are RACIST and MUST COME DOWN  https://t.co/cP642YFUWp","2017-09-01 18:36","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PWWd9]","[]",""
"904518762002604032","D95ycPPi5jSgrfIRO0TNCWwbc9HnuYvKoVi51KMy+Y=","D95ycPPi5jSgrfIRO0TNCWwbc9HnuYvKoVi51KMy+Y=","D95ycPPi5jSgrfIRO0TNCWwbc9HnuYvKoVi51KMy+Y=","Estados Unidos","Biblical Christian with many flaws. Wife, Mother, Business Mgr & lover of this nation. I despise abortion & antisemitism & all terrorism. America 1st Always.","https://t.co/4srF9ALSJp","1471","90","2017-08-18","es","BREAKING! It’s OFFICIAL! Trump Ends It!  https://t.co/HEGVmNWNYx","2017-09-04 01:37","Zapier.com","","","","False","","","absent","absent","1.0","0.0","1.0","0.0","[]","[http://zpr.io/PQGX5]","[]",""
"904407012024471552","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","qkMezPYXezK3L7iVJHtKJnohYaiIG+vrifGBiriacY=","Estados Unidos","Hello, its so nice to see you on here,I am ada new on here hoping to meet the right man for me,I am 33 years and i am a widow and i have a son of 2 years,Aaron","https://t.co/4srF9ALSJp","951","84","2017-08-18","es","Ladies Who Shared a Selfie With Trump Had a Change of Heart About Him  https://t.co/3aOwIYH509","2017-09-03 18:13","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQfnz]","[]",""
"906201791263625217","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","Estados Unidos","Pro Trump, Proud to be an American with Mexican heritage, country boy, gamer, DC Comics fanatic, collegiate athlete #MAGA","https://t.co/4srF9ALSJp","1533","50","2017-08-18","es","BREAKING: Equifax to Face Multi-Billion Dollar Class Action Lawsuit Over Hack!  https://t.co/sX5nX5X9SJ","2017-09-08 17:05","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQiWu]","[]",""
"906942326001545217","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","Estados Unidos","Proud AMERICAN ,wife, mother, conservative, served my country in USMC. Semper Fi.! ,#RedNationRising, https://t.co/LK8io8dsBO , smartchic.me","https://t.co/4srF9AuhkP","1996","64","2017-08-18","es","Over 50 Abandoned Animals Saved from Hurricane Irma  https://t.co/zDYtTpRHbp","2017-09-10 18:07","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nU6D3]","[]",""
"904534491573755904","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","Estados Unidos","Proud AMERICAN ,wife, mother, conservative, served my country in USMC. Semper Fi.! ,#RedNationRising, https://t.co/LK8io8dsBO , smartchic.me","https://t.co/4srF9AuhkP","1996","64","2017-08-18","es","Amidst Mass Firings at The Blaze, Glenn Beck Keeps Personal CHEF  https://t.co/2ziU7yzRwo","2017-09-04 02:40","Zapier.com","","","","False","","","absent","absent","1.0","0.0","4.0","0.0","[]","[http://zpr.io/PQGbP]","[]",""
"905834794134761476","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","I3hEbmhLdpfMBJYYf3LzUIQLjgtHFR4x5vz8ocQmA=","Estados Unidos","Lifestyle Retired Nurse and very aware of politics! I support Trump 100% Blue lives matter????Please don't insult my intelligence. Blocking is easy","https://t.co/4srF9AuhkP","2134","87","2017-08-18","es","Here We Go Again! Jake Tapper Spreads ANOTHER Debunked Lie About Trump  https://t.co/X5aCkt5T4B","2017-09-07 16:46","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQFUg]","[]",""
"903660416571715586","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","7gpuefJPH1mBU03dCoUhpcSkLpcmD5pD5HqqkySlsc=","Estados Unidos","there are things known and things unknown and in between are the doors #twd #maga #beyou #veteranslivesmatter #conservative..","https://t.co/4srF9AuhkP","2190","1004","2017-08-09","es","BREAKING! We Now Know Why Sheriff Clarke Resigned!  https://t.co/5c1fQ95kQv","2017-09-01 16:46","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PWWju]","[]",""
"907713082763378688","axu2uVrLsJhnDi9qzZnCMihSe5hfThpOO53owzvpCs=","axu2uVrLsJhnDi9qzZnCMihSe5hfThpOO53owzvpCs=","axu2uVrLsJhnDi9qzZnCMihSe5hfThpOO53owzvpCs=","Estados Unidos","Equine Hoof Rehab/Soundness Mgmt Fairchild Cutting Horses & Cattle Co * God * Constitution * Conservative * 1A & 2A * Veterans * Freedom * John Wayne","https://t.co/4srF9AuhkP","893","52","2017-08-18","es","President Trump Replies to Katy Tur’s Claim He ‘Kissed’ Her  https://t.co/Hd6X1INHZt","2017-09-12 21:10","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUMCf]","[]",""
"903442438450241538","axu2uVrLsJhnDi9qzZnCMihSe5hfThpOO53owzvpCs=","axu2uVrLsJhnDi9qzZnCMihSe5hfThpOO53owzvpCs=","axu2uVrLsJhnDi9qzZnCMihSe5hfThpOO53owzvpCs=","Estados Unidos","Equine Hoof Rehab/Soundness Mgmt Fairchild Cutting Horses & Cattle Co * God * Constitution * Conservative * 1A & 2A * Veterans * Freedom * John Wayne","https://t.co/4srF9AuhkP","893","52","2017-08-18","es","WARNING! Walmart is Selling FAKE Trump Hats!  https://t.co/mrlBnhf4t9","2017-09-01 02:20","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PWcvb]","[]",""
"908679623784968193","G1OJKS4rlweMbpI4cyJRPp+IB2AnLIjhySGFkibKU=","G1OJKS4rlweMbpI4cyJRPp+IB2AnLIjhySGFkibKU=","G1OJKS4rlweMbpI4cyJRPp+IB2AnLIjhySGFkibKU=","Estados Unidos","Voluntaryism advocate. Hoping that Trump will help expand individual liberty, lower taxes, and that he will help limit government to its proper role","https://t.co/zxyYYbkrR5","2314","4658","2017-09-05","es","Mueller Did Legal Work for Company Tied to General Flynn  https://t.co/2QWPS8NLAT","2017-09-15 13:11","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUeZj]","[]",""
"904130946965925888","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","Estados Unidos","Proud AMERICAN ,wife, mother, conservative, served my country in USMC. Semper Fi.! ,#RedNationRising, https://t.co/LK8io8dsBO , smartchic.me","https://t.co/4srF9AuhkP","1996","64","2017-08-18","es","WTF? Swedish Man Sentenced for EATING BACON Around Muslims  https://t.co/sv5rdFXrEq","2017-09-02 23:56","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQgVY]","[]",""
"908071638683590657","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","p+Rx34fYP2KsyubjbPRcMKXIu3uhJKmajt0aqnreJE=","Estados Unidos","Proud AMERICAN ,wife, mother, conservative, served my country in USMC. Semper Fi.! ,#RedNationRising, https://t.co/LK8io8dsBO , smartchic.me","https://t.co/4srF9AuhkP","1996","64","2017-08-18","es","Paul Ryan Backtracks After Backlash “We’re Fully Funding The Wall!”  https://t.co/qyhOCiC6jn","2017-09-13 20:55","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUDRb]","[]",""
"904410552855928832","WXI3HiLlBb3wookskN340BDt828VJ4eE1P0LxOMCY=","WXI3HiLlBb3wookskN340BDt828VJ4eE1P0LxOMCY=","WXI3HiLlBb3wookskN340BDt828VJ4eE1P0LxOMCY=","Estados Unidos","Love God and his Son 🙏🏻✝️God Bless Our Military the Real MEN! 👮🏼⚓️🐸SEALs ❤️USMC💙RomanCat ✝️Did not vote 4 Trump don't follow 👌🏼I follow all Vets🇺🇸💋Follow me","https://t.co/4srF9AuhkP","2597","1031","2017-07-31","es","Fake News Media BUSTED Putting out MANIPULATED Pro-DACA Polls  https://t.co/BObZERxXnw","2017-09-03 18:27","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQftd]","[]",""
"905599130894036992","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","Estados Unidos","Pro Trump, Proud to be an American with Mexican heritage, country boy, gamer, DC Comics fanatic, collegiate athlete #MAGA","https://t.co/4srF9ALSJp","1533","50","2017-08-18","es","BREAKING: State of Emergency Declared in Georgia  https://t.co/6FV6gl5qrS","2017-09-07 01:10","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/PQbhG]","[]",""
"906600801828835328","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","VdAZ4soNiB+MOyegBHROdJlxtwUVDBPNNjHgid9QWck=","Estados Unidos","Pro Trump, Proud to be an American with Mexican heritage, country boy, gamer, DC Comics fanatic, collegiate athlete #MAGA","https://t.co/4srF9ALSJp","1533","50","2017-08-18","es","BLM Leader Who Organized ‘Cop Killing’ Dallas Protest Arrested  https://t.co/lR6YWlbkZR","2017-09-09 19:30","Zapier.com","","","","False","","","absent","absent","0.0","0.0","2.0","2.0","[]","[http://zpr.io/PQBJy]","[]",""
"906352925164949504","EtBpcTcXmKJoPwTXeFHyeRWl52QT4nNAJYtMfu4V8=","EtBpcTcXmKJoPwTXeFHyeRWl52QT4nNAJYtMfu4V8=","EtBpcTcXmKJoPwTXeFHyeRWl52QT4nNAJYtMfu4V8=","Estados Unidos","Trump is my President !! I Care about him because he cares about US and the USA and our freedoms !!","https://t.co/4srF9ALSJp","1484","66","2017-08-18","es","FAILING DNC Chair Tom Perez Takes A Second Part-Time Job  https://t.co/Oej9ZmoQ9D","2017-09-09 03:05","Zapier.com","","","","False","","","absent","absent","0.0","0.0","1.0","1.0","[]","[http://zpr.io/PQcMx]","[]",""
"906992225128763397","Sn9seZOylMeRnQwfomZe77YbOQppHsPrKPpsZAZs=","Sn9seZOylMeRnQwfomZe77YbOQppHsPrKPpsZAZs=","Sn9seZOylMeRnQwfomZe77YbOQppHsPrKPpsZAZs=","Estados Unidos","I am a wife, mother, grandmother & great grandmother. I love God, Family & Country. Proud of my USMC, US Army Sons! Proud to know my ancestors fought for USA!","https://t.co/4srF9ALSJp","1702","1071","2017-07-31","es","LOL: Hillary FINALLY Says Something that Has America CHEERING!  https://t.co/XBYIwtBYAq","2017-09-10 21:26","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nUtGT]","[]",""
"909456099388030977","fWnRsD3TudSRboUeybDTohAkxZhLlL3BWaFKkv7qI=","fWnRsD3TudSRboUeybDTohAkxZhLlL3BWaFKkv7qI=","fWnRsD3TudSRboUeybDTohAkxZhLlL3BWaFKkv7qI=","Estados Unidos","Originally from New York City; Combat veteran, conservative, and PROUD Trump supporter always! I don't speak liberal: I finished 3rd grade. Trump 2020!","https://t.co/zxyYYbkrR5","2081","4633","2017-09-05","es","VIDEO: Bill Maher Just CROSSED THE LINE With This Melania Trump Skit  https://t.co/ewBML6HEed","2017-09-17 16:36","Zapier.com","","","","False","","","absent","absent","0.0","0.0","0.0","0.0","[]","[http://zpr.io/nPR6n]","[]",""
"906353069155381248","lXYxW4d8QPnQG625H6gSvJsRkxs+GRQk3m754YdcdNw=","lXYxW4d8QPnQG625H6gSvJsRkxs+GRQk3m754YdcdNw=","lXYxW4d8QPnQG625H6gSvJsRkxs+GRQk3m754YdcdNw=","Estados Unidos","Conservative, Donald Trump is my President! Love; God, Country, Family, Guns and Dogs.Tennessee Volunteers Football Fan #MAGA","https://t.co/4srF9ALSJp","2389","81","2017-08-18","es","VIDEO: Trevor Noah Compares Trump to AIDS, a Killer Asteroid and Godzilla  https://t.co/1iGNTN9rWc","2017-09-09 03:06","Zapier.com","","","","False","","","absent","absent","0.0","0.0","1.0","0.0","[]","[http://zpr.io/PQcMG]","[]",""
